gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size,ukb_size,gene_ind,gene_name
ENSG00000113734.17,0.8355353736255189,0.937617461873512,0.7696858891602502,0.7596625984901155,0.9521566010603576,0.9467410464901156,19.76070448647874,21.915927017585947,4,10454,367182,5929,BNIP1
ENSG00000182230.11,0.4736885723869648,0.5007939702478044,0.3510258006662282,0.6409114212886178,0.8239497061981949,0.6803434341349989,145.7857132985732,21.67710266667701,2,10454,367182,5938,FAM153B
ENSG00000170085.17,0.6422690221004068,0.5552013296750513,0.3269284105943422,0.5394520564253988,0.0970223203656021,0.0383582127180576,20.01763202863712,7.95266490749958,5,10454,367182,5939,SIMC1
ENSG00000146066.2,0.2037820564208692,0.3644831033659463,0.5252622341349032,0.012944701468844,0.0145216828116713,0.1304132530445412,27.988514648394943,12.079578820777336,7,10454,367182,5944,HIGD2A
ENSG00000175416.12,0.1627092983677588,0.2218602524602999,0.3026244364416944,0.4287544430855627,0.594051237323997,0.5192490402281338,13.872745873792011,2.7482302129019325,5,10454,367182,5945,CLTB
ENSG00000146083.11,0.0064757537433751,0.0228184618999441,0.7006376091858251,0.5891108779498493,0.746459701672577,0.5882456606473907,11.880035474667196,2.618055071305747,5,10454,367182,5947,RNF44
ENSG00000160867.14,0.7742846677033653,,,0.0933679084134182,,,11.598452214923162,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f2031545800> [RTYPES.NILSXP],2,10454,367182,5958,FGFR4
ENSG00000146067.15,0.2461870333212115,,,0.0753134376075911,,,27.081272672969643,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f2031545800> [RTYPES.NILSXP],2,10454,367182,5977,FAM193B
ENSG00000184840.11,0.6405455661274961,0.1111971591016096,0.0410322564275919,0.0076754219442116,0.0286081263504996,0.9829859796248024,24.620871086941012,2.345845453018025,4,10454,367182,5978,TMED9
ENSG00000246596.6,0.0282424896740501,0.0863848377881635,0.770752547167167,0.5331580360808027,0.0847988524613581,0.0329847215080671,15.746211065874522,2.320261173564577,3,10454,367182,5981,RP11-1277A3.2
ENSG00000170074.19,0.1208086347704088,0.2972578628133927,0.8886068365230902,0.0109259561525321,0.0376304484300467,0.7738422943695712,50.86590758982226,7.534195783485026,4,10454,367182,5982,FAM153A
ENSG00000050767.15,0.2067907828255093,0.3051404849250201,0.37706404062163,0.3609097896244422,0.2776573550933219,0.1886654063379977,18.927570963547,5.491551675642816,5,10454,367182,5993,COL23A1
ENSG00000113240.12,0.0804506887591993,0.2137683289215506,0.862271947503071,0.6811073697679031,0.7123016560379445,0.4753011704963852,65.61553494176991,11.432532357212793,2,10454,367182,5994,CLK4
ENSG00000169131.11,0.0748531551252839,0.0848978272309308,0.1846960320150223,0.2463498363504588,0.2836725201141411,0.278175112761181,30.808856538711577,12.041271248264666,6,10454,367182,5995,ZNF354A
ENSG00000176783.14,0.8905351831389419,0.9117281323307016,0.6838008746022157,0.654653984614888,0.7154592106996904,0.4931812949824763,18.37390888831741,3.8646409357292177,12,10454,367182,6002,RUFY1
ENSG00000197226.12,0.1416826122150704,0.3312716735808023,0.8228108278469366,0.7779859042709182,0.8156870193490019,0.5668651877822279,16.259553611306586,6.154259087834211,4,10454,367182,6012,TBC1D9B
ENSG00000050748.17,0.9085862315063136,0.9206285166619054,0.6964355020121726,0.9858459677568902,0.112970574461954,0.0367721144416985,16.29151850058505,3.5606394400801875,12,10454,367182,6015,MAPK9
ENSG00000161055.3,0.9482143793282276,0.9977349886088678,0.985796213552346,0.3880416031173087,0.6378608222627551,0.6945524945182748,34.406935159521055,10.453829621958288,11,10454,367182,6019,SCGB3A1
ENSG00000278970.1,0.0738637940271196,0.1601730531973245,0.4938478310684455,0.895050605110948,0.8053714791614607,0.519190602769773,14.689963806607569,13.24990163955736,6,10454,367182,6023,HEIH
ENSG00000245060.6,0.1421287829911073,0.3180572617501094,0.7119008989718583,0.6000685280027656,0.8715773502023749,0.9975869371672692,16.697086291979055,12.543324997663149,8,10454,367182,6024,LINC00847
ENSG00000113303.11,0.3030342660324558,0.0051282247727557,0.0020718177288059,0.9363448646413902,0.8463819831053724,0.5673183019297412,183.98703584445187,86.61438087221445,3,10454,367182,6026,BTNL8
ENSG00000168903.8,0.2063571462129119,0.0458279534149722,0.0325597662372468,0.8779038689657641,0.9860094471707376,0.9460587059741954,96.9068411589114,11.70158009216292,8,10454,367182,6027,BTNL3
ENSG00000165810.16,0.7588608722505366,0.574481161126758,0.3138755961943445,0.530623803950826,0.6788494490725108,0.5367935305245717,19.451059331797996,8.94259921909087,4,10454,367182,6028,BTNL9
ENSG00000248275.1,0.0363600649266074,0.1118577901154172,0.97323208258464,0.2575816171978383,0.397588069242533,0.4530659973745237,41.54392367085042,9.89452926545339,4,10454,367182,6034,TRIM52-AS1
ENSG00000112685.13,0.95353961363085,0.1425921443621591,0.0485179678806009,0.9385546242913644,0.9855764508305036,0.8791589515686702,23.38867947023022,7.08554162624072,5,10454,367182,6040,EXOC2
ENSG00000272463.1,0.9581561349453837,0.8414437231831664,0.5583878857707509,0.2165191936064963,0.4412570177845516,0.7413260084591842,11.88323089739556,5.756516978337948,5,10454,367182,6041,RP11-532F6.3
ENSG00000272279.1,0.6703122115035559,0.666179859838789,0.4269402072465049,0.1551983233774787,0.0634086793256073,0.061520672739863,10.363729843003735,3.1944022552683493,7,10454,367182,6043,RP11-157J24.2
ENSG00000230438.6,0.6722118194229899,0.4938893066130317,0.267055016539932,0.4185227083818814,0.7115666465528159,0.8716233960470309,12.036980375752174,4.654881433257902,15,10454,367182,6050,SERPINB9P1
ENSG00000124570.17,0.4197642708164966,0.2658502823925143,0.1574441163065904,0.305588217237852,0.3897887353140741,0.3609304262750317,21.66348687014072,3.572758867022806,23,10454,367182,6052,SERPINB6
ENSG00000244041.7,0.5006943755274257,0.5644581321803723,0.4060615173078324,0.0871596073056866,0.1018814425442302,0.2000751119293068,14.374785827523526,2.839817706470075,9,10454,367182,6053,LINC01011
ENSG00000124588.19,0.6790448857326616,0.7261470477941268,0.4935451544274281,0.0591953098268253,0.1274861196282647,0.4543763172011712,27.02283068660405,5.100276085146779,17,10454,367182,6054,NQO2
ENSG00000137267.5,0.0959363587030339,0.2250315851672883,0.6457344336112703,0.2508741762339582,0.3615573483888964,0.3973797180838733,12.22480226348254,2.190909890270746,3,10454,367182,6058,TUBB2A
ENSG00000219607.3,0.8432264379491747,0.2728997869597075,0.1097325759491583,0.1048442738288588,0.2681085561512787,0.9603931741684733,17.506840508114166,4.055754386232827,8,10454,367182,6072,PPP1R3G
ENSG00000214113.10,0.2200836157014657,0.4131604029368081,0.6073362517777036,0.0598609469806355,0.1692307960722023,0.9136603908918806,20.44290033754569,6.079519174896576,7,10454,367182,6073,LYRM4
ENSG00000124785.8,0.3802201346061595,0.4033030887538109,0.3063999333714471,0.008256155722484,0.0270306747817244,0.6209573257359968,12.386307656718976,4.831062588027437,13,10454,367182,6075,NRN1
ENSG00000124491.15,0.5771089422824467,0.2449552278281914,0.1136785079219153,0.931983234790336,0.3657523961077106,0.1568526451701437,14.380004090549056,4.920726910495745,6,10454,367182,6076,F13A1
ENSG00000112799.8,0.2532291398119575,0.3788778433897871,0.4252668866557217,0.7315946780593185,0.1246670835820091,0.0442614771829759,10.140337938433465,3.546912279573777,15,10454,367182,6077,LY86
ENSG00000124784.8,0.9686658577952938,0.9983529706762468,0.9665964167165042,0.3155949649772321,0.541956925110278,0.640550068860787,17.322244470845355,1.76103253072776,6,10454,367182,6085,RIOK1
ENSG00000111837.11,0.8857391672471462,0.8103136766075718,0.527088990076185,0.1033447870915706,0.2154853153623063,0.5186505635420735,12.985320501250598,4.962501298142124,3,10454,367182,6100,MAK
ENSG00000153157.12,0.766229482419518,0.8196840605587901,0.5781293968545465,0.1158229394835073,0.2717087849323943,0.7152014041662522,66.03105253800133,9.919961478728236,6,10454,367182,6101,SYCP2L
ENSG00000215022.7,0.5385869976726723,0.4685631380815128,0.2860821936036625,0.7591777620620943,0.6961469485578624,0.427205397464383,13.8771081096402,2.9126792033212348,3,10454,367182,6110,RP1-257A7.4
ENSG00000180537.12,0.466878686110511,0.4130572176010979,0.2656733917119361,0.7162485840263608,0.1992560098142221,0.0785712792858333,76.12477044567015,3.994676228226225,9,10454,367182,6117,RNF182
ENSG00000271888.1,0.688224479694035,0.9215165796619204,0.960423108213715,0.3709536695289034,0.6004229266430481,0.6392111007517483,14.267714571969302,2.421637536589437,4,10454,367182,6120,RP11-560J1.2
ENSG00000124788.17,0.9368688294458496,0.8660694338985765,0.5958545605198049,0.3013312712578364,0.0841421619606079,0.0488006324423286,29.11249036529855,8.148261139347516,3,10454,367182,6130,ATXN1
ENSG00000137414.5,0.3550352243720793,0.4396943800772467,0.3747129964794652,0.7509506709521317,0.9361678608806192,0.8598235420959175,12.54206726816488,1.7075872447666849,7,10454,367182,6134,FAM8A1
ENSG00000137364.4,0.4363797919967157,0.477567359192303,0.3503183143752831,0.1496878688285591,0.3432389281655009,0.8014603079981724,21.36691997105592,2.6147972505011885,9,10454,367182,6140,TPMT
ENSG00000165097.13,0.1587162231412645,0.3183655818451902,0.582147728846361,0.5291139500025129,0.384217945591355,0.2180746294715231,13.282274892585107,7.535294037174228,6,10454,367182,6141,KDM1B
ENSG00000124532.14,0.2657077668371856,0.2233595533230107,0.1847308736224145,0.8568443974831443,0.663430795007145,0.3746695163856752,24.579622823783303,1.9241420284109003,4,10454,367182,6151,MRS2
ENSG00000112294.12,0.1089168677378849,0.2733550094861183,0.876320517535331,0.2834654101810985,0.0441993207750011,0.0240963200120553,17.1643859708186,7.0458571270456325,5,10454,367182,6153,ALDH5A1
ENSG00000137261.13,0.3484588073055178,0.592738416903394,0.6828129141240384,0.2744966906396314,0.0374295900457531,0.0204104288466062,16.88689844306156,1.974967570106196,8,10454,367182,6155,KIAA0319
ENSG00000112308.12,0.6556722522042518,0.1759692541105122,0.0703034395441566,0.3461421445050989,0.5052034723807964,0.4893120255400375,70.43394122651574,5.031365328307265,2,10454,367182,6160,C6orf62
ENSG00000214975.4,0.2702546826228483,0.4763359841064315,0.6047742152309457,0.4697702431277049,0.738282419945659,0.7714973835019991,11.222881635898949,2.4439979850181275,10,10454,367182,6165,PPIAP29
ENSG00000272053.1,0.754976416360893,0.6277319986720419,0.3611610325181354,0.5584374418108377,0.8273624761132823,0.8482648403168307,17.55645637813872,9.755782532368013,4,10454,367182,6167,RP11-367G6.3
ENSG00000079691.17,0.7714745006680912,0.8547835675886474,0.6319336414525631,0.3825682091589949,0.0695738702543938,0.0325689784738555,16.467397998504335,7.156525187094766,9,10454,367182,6170,CARMIL1
ENSG00000112343.10,0.6211407748374055,0.4843601207189223,0.2722172672841992,0.0118864745421424,0.0340241408343308,0.5102015702333622,17.38305480297687,2.019854194035597,6,10454,367182,6171,TRIM38
ENSG00000277075.2,0.7777042909966253,0.7660667085043185,0.500793662265653,0.307357901137486,0.1397357616309342,0.0889095770667122,24.910553884386307,4.18254493651379,2,10454,367182,6196,HIST1H2AE
ENSG00000274750.2,0.8825725451542599,0.6107321034638675,0.3260981560838172,0.905982183483846,0.4524170096182388,0.2098660239668681,71.75276034129365,18.07782147411569,3,10454,367182,6197,HIST1H3E
ENSG00000186470.13,0.896891722915366,0.7690202336022212,0.4758066171853695,0.1095707705628974,0.030298336704874,0.035252125925247,82.42333940944663,47.0783249798391,7,10454,367182,6204,BTN3A2
ENSG00000112763.15,0.5250939156255262,0.8168530659718344,0.9783763815337818,0.2622915704730921,0.531540051160002,0.9317550061658788,20.52634707242555,7.905678485964099,10,10454,367182,6209,BTN2A1
ENSG00000182952.4,0.5628329613548126,0.7060414654640624,0.5477637697818658,0.0760143352192853,0.0365883005455919,0.0625695785041981,65.51871195255768,29.51847720588326,4,10454,367182,6213,HMGN4
ENSG00000146109.4,0.4855645831863202,0.3484899419809215,0.2028273881588603,0.9300597969027684,0.0222266912130407,0.0058199918864574,12.067259861072571,12.342708793777907,6,10454,367182,6214,ABT1
ENSG00000181315.10,0.9116566099007036,0.9714882971822392,0.831012729032315,0.635780631096873,0.5774145191118475,0.3498266495857927,33.754511784731314,2.7906839323538963,3,10454,367182,6215,ZNF322
ENSG00000241549.8,0.843773841666033,0.865665422842828,0.6173093272982395,0.9908912892150668,0.4876230498855758,0.2307401679234854,16.493344046552327,7.285075497852605,2,10454,367182,6216,GUSBP2
ENSG00000197903.7,0.9478364597777068,0.4885974380705014,0.2320773337506698,0.6515191401290523,0.7452247851123248,0.5353914646791046,19.37057908247984,5.255091568003416,2,10454,367182,6221,HIST1H2BK
ENSG00000112812.15,0.177895148764764,0.3817874798008087,0.7392998641253734,0.2492761507541797,0.2669947312245735,0.2517264142497706,10.892631025359393,4.4471655025935295,3,10454,367182,6223,PRSS16
ENSG00000124613.8,0.1592004832673619,0.2336160493106492,0.3358003685505595,0.4466843205084717,0.6708668644008449,0.6395599968642081,37.91569060427807,3.769692889101675,3,10454,367182,6225,ZNF391
ENSG00000197062.11,0.8404541474723717,,,0.7050207616190339,,,12.71816917169816,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f84142ab7c0> [RTYPES.NILSXP],2,10454,367182,6253,ZSCAN26
ENSG00000204713.10,0.1204928081281303,0.2159776171781615,0.4185647152829318,0.9555873610784712,0.9378262148396358,0.7233775216585581,70.35781966786381,3.5444267084844685,3,10454,367182,6258,TRIM27
ENSG00000204681.10,0.1604777715313112,0.3723517769252668,0.9371981674791412,0.7067097045580643,0.7148958375022674,0.4667537652069886,10.372427978677482,1.868337726257627,7,10454,367182,6260,GABBR1
ENSG00000204644.9,0.0867597543916918,0.2192949469120593,0.7502503117787873,0.136135365689718,0.2470848600994393,0.448301935228831,95.99227676357644,13.249838658685666,11,10454,367182,6263,ZFP57
ENSG00000204642.13,0.4879993944468913,0.7081148517968051,0.647256467341325,0.4362862244996778,0.4401491112590648,0.3089282863061753,27.443158204142183,3.606149319987265,12,10454,367182,6265,HLA-F
ENSG00000239257.1,0.9635136194522184,0.9078190948549684,0.6618213622036146,0.4277162225348316,0.28595863298619,0.1709265875312147,20.013064995773465,2.100129774302588,12,10454,367182,6267,RPL23AP1
ENSG00000273340.1,0.835535064757507,0.9063737103195372,0.6952120787590286,0.3312732417106317,0.3489699448034537,0.2811288937145493,10.175929971904864,3.3657134964084574,9,10454,367182,6268,MICE
ENSG00000214922.9,0.9802300580977528,0.5008553121706384,0.239727465695661,0.650234411716788,0.3599289710334169,0.1751749527930712,10.375112983784446,3.917397148175502,17,10454,367182,6269,HLA-F-AS1
ENSG00000235821.1,0.5718075935381741,0.5343938628941265,0.3339428001126385,0.0927455802663773,0.1290655643492446,0.2599899362969616,26.578467212789665,1.9629510618315569,6,10454,367182,6270,IFITM4P
ENSG00000281831.1,0.6313602415110949,0.7585780557425331,0.5701724430973942,0.2146948165248335,0.1722112280659717,0.1595396963244395,31.71172748837134,7.5302116882512715,17,10454,367182,6273,HCP5B
ENSG00000230521.1,0.7699841898147394,0.5824777752454386,0.3184286208172894,0.3308829997776119,0.6019930700732395,0.7919479028849365,20.10932875216137,3.710230169957756,15,10454,367182,6274,HCG4P7
ENSG00000206341.7,0.9390061748616404,0.983815667834912,0.8700163690721672,0.9554560819900022,0.8654544900121625,0.5928724899456057,13.36771882369441,7.059085031913797,18,10454,367182,6275,HLA-H
ENSG00000228078.1,0.3950235171192729,0.6777739701046601,0.8154230883693436,0.2061054565255814,0.1433985401187352,0.1305728667870356,16.02868594087681,6.128612224419665,14,10454,367182,6279,HLA-U
ENSG00000206503.12,0.9851196866696432,0.9778778334233276,0.8331276454359504,0.0655870411096434,0.1832875552968862,0.9545093615067932,16.113609167470628,2.752627431879235,16,10454,367182,6280,HLA-A
ENSG00000227766.1,0.5501294498752178,0.8357439376514966,0.9661804166042012,0.0054939927296266,0.0096877367891131,0.2109941621107894,20.912678684788467,2.90679500107136,11,10454,367182,6281,HCG4P5
ENSG00000229390.1,0.9926056010329908,0.098690298297297,0.0313950521412684,0.3192066186035869,0.5132972046579212,0.5589031365961421,18.659951536499,2.949075887752009,10,10454,367182,6283,MICD
ENSG00000238024.1,0.9968060973591316,0.9360914110172776,0.7163036451349646,0.3361132731130255,0.3821198874819679,0.3175909953674611,19.733199790940915,2.2471137887751036,12,10454,367182,6285,DDX39BP2
ENSG00000204622.11,0.638853576540722,0.7015657349164441,0.484541806382601,0.0351336557391203,0.0805213734218584,0.4386532679631634,14.776780125069138,7.5612505100654825,12,10454,367182,6286,HLA-J
ENSG00000237669.1,0.2173712800864609,0.4626663336508837,0.8877360954822213,0.507921876152228,0.6731188191505733,0.5522391918780917,13.05431128682511,6.248229845109287,12,10454,367182,6287,HCG4P3
ENSG00000231074.8,0.3498481249327569,0.6434326854035066,0.9291345212429328,0.7779766499415843,0.8770071395831516,0.6688242378424254,10.348320151631748,6.158166581758328,11,10454,367182,6299,HCG18
ENSG00000137312.14,0.1198283353596372,0.2786283697052067,0.7119886112511844,0.0092902379450953,0.0228962088656684,0.3748834128789495,11.62365147043733,4.820335538159003,5,10454,367182,6319,FLOT1
ENSG00000137331.11,0.2652556663658117,0.522475283495825,0.8108256828247115,0.0016625846997181,0.0067946303117006,0.7589856074672495,10.994697799228971,9.144710385680128,4,10454,367182,6321,IER3
ENSG00000228022.5,0.5454388569458912,0.2967827395423394,0.1508260384637952,0.420562790490593,0.6824288591683139,0.7340197501435968,10.218079587013657,6.039076993049162,2,10454,367182,6322,HCG20
ENSG00000214894.6,0.3143999823512811,0.5601745008371166,0.7014633285626621,0.0036139974808035,0.0142759697788582,0.8622167024426066,20.04808060874668,3.652484188823721,5,10454,367182,6323,LINC00243
ENSG00000137411.16,0.4516796169905014,0.7395048033887638,0.8471787253611229,0.0276490431930047,0.0448478338543538,0.2436854832742874,26.60983962361349,3.2840103368359546,4,10454,367182,6326,VARS2
ENSG00000204536.13,0.265426239441117,0.16719691572878,0.1263422932005231,0.6957290306490771,0.0942885197978938,0.0325397470081384,16.139671429674504,5.617833021560113,18,10454,367182,6328,CCHCR1
ENSG00000204528.3,0.4534960607546554,0.7441867149090392,0.8646567626927911,0.2072513558430734,0.3723645491991175,0.5348110687711949,16.301255484310623,4.378709914590591,28,10454,367182,6330,PSORS1C3
ENSG00000272501.1,0.1072960134758318,0.0031833207208877,0.0028427318781611,0.2805792050139851,0.3559207985571089,0.3422962589447286,12.937548444722363,2.6125923888401026,19,10454,367182,6332,XXbac-BPG299F13.17
ENSG00000204525.16,0.3493290315868855,0.4347589723871129,0.3740886049623623,0.1846097135362033,0.2818760273733122,0.3794575640647307,34.80834989896927,4.817702766085339,21,10454,367182,6334,HLA-C
ENSG00000277402.1,0.6082736818471997,0.6697907979250268,0.4629013905359149,0.3140566321234427,0.4866771898339335,0.5135777183883456,26.94465477683982,9.716706338752976,33,10454,367182,6336,MIR6891
ENSG00000234745.10,0.2627605891501883,0.108467501835826,0.0741642479854539,0.3506239027969065,0.0755326390667383,0.0382205883814024,11.731898066294915,6.149334362676901,27,10454,367182,6337,HLA-B
ENSG00000271581.1,0.304648340824275,0.5130458171676917,0.5959930763729295,0.0897345741785361,0.2315379644835727,0.8285513557092753,17.363090903032003,4.94490153694427,28,10454,367182,6338,XXbac-BPG248L24.12
ENSG00000225851.1,0.0070548830086095,0.0216079511975899,0.5215773153180173,0.1901030846878395,0.4165284041896274,0.8520469001274138,25.70337053746482,3.2197850767516067,23,10454,367182,6339,HLA-S
ENSG00000272221.1,0.6580028316832951,0.549343639511956,0.3168113724920595,0.2081137101350636,0.3096602266389508,0.3833095937924649,31.315471715123444,5.975458378103211,24,10454,367182,6340,XXbac-BPG181B23.7
ENSG00000204520.12,0.3213265124794586,0.1745569098406973,0.1133129954332677,0.8568254150671498,0.7901838372909581,0.5078819003869667,11.687284020860664,3.2598928007561474,24,10454,367182,6341,MICA
ENSG00000204516.9,0.2081368103276016,0.393133578845495,0.5947839445874994,0.2644818969097715,0.5339916655832029,0.9219186983426076,15.435031286049266,8.605821470578604,16,10454,367182,6343,MICB
ENSG00000198563.13,0.0705966581715404,0.0719819451502001,0.1579599463631419,0.8693121808259245,0.6043892182950052,0.3221984052912199,17.295016306979647,3.4391378853734547,9,10454,367182,6344,DDX39B
ENSG00000213760.10,0.4426551906030352,0.2081932926415633,0.1103575814341259,0.0743586218139473,0.1579236830052835,0.4763510706629862,14.299074979472923,1.7897627623973449,6,10454,367182,6345,ATP6V1G2
ENSG00000240053.8,0.5971326128044128,0.1006134471450135,0.0378132389083973,0.270372103596993,0.0361397486826883,0.0198406614611078,21.349257752718685,3.4330149194952853,4,10454,367182,6359,LY6G5B
ENSG00000204428.12,0.9515792948363476,0.92861046944124,0.7039085348390266,0.0386227148392262,0.0059426070319053,0.0145197367592293,99.73624828213264,61.7864227279746,4,10454,367182,6360,LY6G5C
ENSG00000204387.12,0.0629021532691147,0.1762587831222744,0.9106041198952186,0.2304059411558159,0.3716005607954156,0.4618038447150379,26.21631020813934,4.302775642009346,3,10454,367182,6377,C6orf48
ENSG00000204356.13,0.2590876966226926,0.4455526519187863,0.5579311253767684,0.9766513052308908,0.8485088171612123,0.5670209508034814,15.205759896351092,2.045802349525533,2,10454,367182,6384,NELFE
ENSG00000213676.10,0.1696760861048972,0.1587874626399085,0.1803692583671195,0.0006955622433323,0.0019162597704253,0.314016474442214,10.466013014069128,1.478958810555247,2,10454,367182,6393,ATF6B
ENSG00000196301.3,0.2906845172737182,0.0814192490528775,0.0482945676684749,1.382173901617001e-05,6.648904553749283e-06,0.0261123986884469,28.70022928692489,6.831714166649928,9,10454,367182,6405,HLA-DRB9
ENSG00000198502.5,0.0327292147939288,0.0706210645638051,0.3892932576312853,0.0005263359399346,0.0013774639882912,0.2824906025589859,65.91448333204566,12.7797970307244,17,10454,367182,6406,HLA-DRB5
ENSG00000229391.7,0.5635438232030408,0.387553103278013,0.2113520542080361,0.0001787527032311,0.0008599475411269,0.7840694059621569,85.23678990494658,14.85767156685658,13,10454,367182,6407,HLA-DRB6
ENSG00000196126.11,0.6026815256044342,0.8395055525275879,0.7787621163109573,0.4766245765152382,0.1515513959086079,0.0706833076630348,15.52997536572953,3.7966299200730673,13,10454,367182,6408,HLA-DRB1
ENSG00000196735.11,0.7885359041596283,0.9558250382306356,0.8920263407577347,0.0206866646482549,0.0471552395824333,0.3847002054911197,23.825653517863422,7.432451660617249,16,10454,367182,6409,HLA-DQA1
ENSG00000223534.1,0.3757900781395911,0.6705757796327569,0.9030251157991612,0.096772600835949,0.1521891164050326,0.3155452146287096,21.59291749192357,6.269829189149482,19,10454,367182,6410,HLA-DQB1-AS1
ENSG00000179344.16,0.8921827650234184,0.9854447792846092,0.916648726628408,0.0008080125223231,0.0034896704577853,0.7601797550400027,67.73185773871882,4.540331664206112,19,10454,367182,6411,HLA-DQB1
ENSG00000237541.3,0.973583694541898,0.4978434316034307,0.2377684360723939,0.0002944695299741,0.0005704909154381,0.1757980112276142,79.24722573183095,11.712461374051552,19,10454,367182,6412,HLA-DQA2
ENSG00000232629.8,0.4431535604530987,0.5921427999308233,0.4976623437537535,4.373504688931246e-05,7.926337627279477e-05,0.1394972451146134,57.22524364371785,8.039276026014495,19,10454,367182,6413,HLA-DQB2
ENSG00000241106.6,0.2309797400851136,0.4814388327389628,0.8690000592594944,0.0006334440977321,0.0022289907376315,0.4635144530179806,35.12898108086973,21.6476936332521,16,10454,367182,6414,HLA-DOB
ENSG00000204267.13,0.5509213390696559,0.2550724069789947,0.1231614260344343,0.0049395831198343,0.001260093891301,0.0195491258987909,13.495853872123186,6.080006342475344,20,10454,367182,6415,TAP2
ENSG00000168394.10,0.4785351136513568,0.7343436975082984,0.7341059988057328,0.0639266982031246,0.1124757881507639,0.3329022662036873,10.666672167732042,3.025263210103453,7,10454,367182,6418,TAP1
ENSG00000240065.7,0.6915768665858745,0.6859709754852134,0.439941363011589,0.0111083863166459,0.0166876673762855,0.1873566829589865,28.42289722401716,1.9705305310532013,15,10454,367182,6419,PSMB9
ENSG00000224557.7,0.2361605884930422,0.0744535876354588,0.0515080147394208,0.8162691449359039,0.1398880736179441,0.048869349961542,52.370022371080005,4.10587693895861,6,10454,367182,6428,HLA-DPB2
ENSG00000231500.6,0.2074982633178401,0.3903178001274551,0.5883972780358818,0.518963234024753,0.3748833353720739,0.21367863892474,189.5550169430977,117.12422894510364,2,10454,367182,6436,RPS18
ENSG00000231925.11,0.9205830232428832,,,0.0287294703611113,,,18.824034890341217,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f7873154740> [RTYPES.NILSXP],2,10454,367182,6441,TAPBP
ENSG00000204209.11,0.5680208588508942,0.2064910521782813,0.0925834021126032,0.0076748164596266,0.0278696036359403,0.8185625620645085,19.74102521476304,1.7558928693405977,2,10454,367182,6443,DAXX
ENSG00000030110.12,0.5894578586190538,0.5371160437357623,0.3292465826667242,0.1811110428458303,0.4088940323811566,0.9913538897205983,82.39653050280972,4.88424634044832,7,10454,367182,6448,BAK1
ENSG00000096433.10,0.2460747414477504,0.1959793692964831,0.1665182415963348,0.2718730409175218,0.3960868656151464,0.421916044429643,23.94236408316957,3.6549835766422625,12,10454,367182,6449,ITPR3
ENSG00000124562.9,0.1843513763277316,,,0.8391995752822795,,,12.687991926620164,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f7873154740> [RTYPES.NILSXP],2,10454,367182,6463,SNRPC
ENSG00000065060.16,0.1529566735007723,0.2599326573294195,0.419320838727712,0.5754540666928234,0.027913710694708,0.0088958190407431,191.6660536223472,7.1685011810190655,2,10454,367182,6464,UHRF1BP1
ENSG00000064999.13,0.6837016702017462,0.6116571539426189,0.3660156761109969,0.1893508930673816,0.2243162332095221,0.2603797688325996,12.611833915768122,6.59497696641738,2,10454,367182,6466,ANKS1A
ENSG00000112053.13,0.0621897403710976,0.1752660390733855,0.943272117224296,0.2139101963718117,0.4186989493622016,0.6576059148741747,12.414570582636664,6.00966687839728,6,10454,367182,6484,SLC26A8
ENSG00000246982.6,0.7645704428433495,0.8876181961986719,0.6997486969729985,0.3670089714875836,0.3070497060063148,0.2134718138217634,20.399481984416216,4.1828630376271425,6,10454,367182,6489,RP1-179N16.6
ENSG00000255587.7,0.1857335962765405,0.0779095456642531,0.0670745911259564,0.9381180506408704,0.7468019542669146,0.447143527231811,12.781506800874473,5.533096581615793,11,10454,367182,6497,RAB44
ENSG00000164530.13,0.7128497789031842,0.9342654670757552,0.98131329946975,0.6503453722651507,0.0129054709614382,0.0035617630670415,13.038642778375271,2.8089893646008384,9,10454,367182,6501,PI16
ENSG00000146192.14,0.6561436776300453,0.3278510054461821,0.1540114892535077,0.8593328224228157,0.9751316365540432,0.8904885349474827,11.19426066141373,3.378504617371583,7,10454,367182,6503,FGD2
ENSG00000198937.8,0.8815871515262881,0.4454176910816595,0.2065816381657486,0.184395099025168,0.3953604512067056,0.7590573904941856,11.143963838458925,3.3317086741818027,4,10454,367182,6510,CCDC167
ENSG00000227920.2,0.8441120854172453,0.980709345949868,0.9863138376815096,0.0925590525147129,0.2341775021651177,0.7855121733424597,24.251397934893262,6.054491276589595,10,10454,367182,6511,RP1-153P14.5
ENSG00000279942.1,0.6375652890217112,0.6320587536504466,0.4042719798057853,0.1544438701033996,0.2272816612191189,0.3334816557011293,30.478461609101032,4.314903333150058,11,10454,367182,6512,RP1-153P14.7
ENSG00000112139.14,0.4508602216216217,0.5756998791061989,0.4641574032881932,0.6927652261577414,0.9190665431300744,0.9103237758507284,40.2834730399179,5.455991209916105,18,10454,367182,6513,MDGA1
